Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
0.8192,17,Hispanic,No,.,.
0.3139,17,Hispanic,No,.,.
1.2195,17,Hispanic,Yes,15,1
0.6214,17,White,Yes,16,6
1.017,17,White,Yes,17,1
0.2829,17,Hispanic,Yes,16,1
0.2829,17,Hispanic,Yes,15,1
0.6994,17,Hispanic,Yes,16,1
2.0778,17,White,Yes,15,6
0.3045,17,Hispanic,Yes,14,6
0.6258,17,White,.,.,.
0.3098,17,Hispanic,Yes,16,2
0.3098,17,Hispanic,No,.,.
0.3098,17,.,No,.,.
0.3432,17,Hispanic,Yes,15,5
0.6581,17,Hispanic,Yes,17,1
0.3271,17,Hispanic,Yes,16,2
1.6379,17,Black,Yes,17,1
1.2941,17,White,No,.,.
1.2883,17,Black,Yes,15,2
0.8347,17,White,Yes,15,2
0.4575,17,Hispanic,No,.,.
0.4575,17,Hispanic,No,.,.
0.511,17,Hispanic,Yes,15,3
0.3253,17,Hispanic,No,.,.
0.4076,17,White,Yes,15,1
0.891,17,Other,Yes,15,2
1.6643,17,White,No,.,.
1.8746,17,White,No,.,.
1.6643,17,White,No,.,.
1.8746,17,White,No,.,.
2.3783,17,White,Yes,16,1
1.0874,17,White,Yes,13,2
1.1126,17,White,No,.,.
0.6202,17,Hispanic,Yes,11,.
0.3408,17,White,Yes,14,1
1.3393,17,White,No,.,.
0.4278,17,Other,No,.,.
0.3167,17,Hispanic,.,.,.
1.3393,17,White,.,.,.
0.5711,17,Black,No,.,.
1.3521,17,Black,.,.,.
1.1982,17,White,Yes,15,3
1.1982,17,White,No,.,.
1.1982,17,White,Yes,14,6
0.6959,17,Other,No,.,.
1.239,17,White,Yes,15,1
1.4899,17,White,No,.,.
0.0822,17,Hispanic,Yes,17,1
0.0863,17,White,No,.,.
1.239,17,White,Yes,17,1
0.7651,17,Other,No,.,.
0.4022,17,Hispanic,Yes,15,5
0.0906,17,White,Yes,13,6
0.0818,17,Hispanic,Yes,14,6
0.2146,17,Black,Yes,14,1
0.8074,17,Black,Yes,12,2
0.2146,17,Black,Yes,16,1
0.2971,17,.,No,.,.
0.3799,17,Black,.,.,.
0.8063,17,Black,Yes,15,2
1.0695,17,White,Yes,13,1
0.629,17,Other,Yes,11,6
1.5069,17,White,Yes,16,2
0.1168,17,Hispanic,No,.,.
0.13,17,Hispanic,No,.,.
0.13,17,Hispanic,No,.,.
0.1412,17,Hispanic,Yes,15,1
0.0362,17,Hispanic,No,.,.
1.3156,17,White,Yes,15,6
1.5533,17,Hispanic,Yes,16,2
1.8375,17,White,No,.,.
0.5014,17,Other,No,.,.
0.8005,17,Hispanic,Yes,17,1
0.7172,17,White,Yes,13,4
0.5016,17,White,Yes,16,1
1.4518,17,White,No,.,.
0.0451,17,White,No,.,.
1.1541,17,White,Yes,17,1
2.5092,17,White,No,.,.
1.1476,17,White,Yes,16,1
2.5092,17,White,No,.,.
1.5131,17,Black,Yes,17,2
2.0931,17,White,Yes,16,1
0.2735,17,Hispanic,No,.,.
0.617,17,Black,.,.,.
0.5898,17,White,No,.,.
1.1595,17,White,Yes,14,1
1.4786,17,Black,.,.,.
0.9427,17,Black,.,.,.
0.1168,17,Hispanic,No,.,.
1.1466,17,Black,Yes,14,5
2.698,17,White,Yes,16,1
1.299,17,White,Yes,14,5
1.3118,17,White,Yes,14,2
0.9117,17,Black,Yes,16,2
0.6749,17,Hispanic,Yes,15,6
1.3118,17,White,No,.,.
0.5113,17,Black,.,.,.
0.3545,17,Black,.,.,.
0.478,17,Hispanic,No,.,.
0.3104,17,White,.,.,.
0.3545,17,Black,.,.,.
0.6356,17,Black,No,.,.
0.5113,17,Black,.,.,.
1.2315,17,Hispanic,Yes,16,3
0.478,17,Hispanic,Yes,16,1
0.6072,17,Black,No,.,.
0.4565,17,Hispanic,No,.,.
1.7355,17,White,Yes,16,2
1.3219,17,White,Yes,17,3
1.3219,17,White,No,.,.
1.3619,17,Hispanic,Yes,14,1
0.5064,17,Other,No,.,.
0.5567,17,White,No,.,.
0.6072,17,Black,Yes,17,1
1.7008,17,White,Yes,13,6
0.6907,17,Hispanic,No,.,.
0.9371,17,White,No,.,.
0.5314,17,Other,Yes,15,1
0.8803,17,White,Yes,15,6
0.5314,17,Other,No,.,.
0.616,17,White,Yes,16,1
0.9371,17,White,Yes,16,2
0.6681,17,Other,No,.,.
0.6907,17,Hispanic,Yes,15,1
0.616,17,White,Yes,14,2
0.9204,17,Hispanic,No,.,.
0.7034,17,Black,Yes,16,1
1.0599,17,Hispanic,No,.,.
0.8906,17,Other,Yes,14,2
1.6692,17,Hispanic,Yes,17,3
0.9371,17,White,No,.,.
1.2844,17,Other,Yes,15,1
2.2201,17,Black,.,.,.
2.08,17,White,No,.,.
0.752,17,Hispanic,Yes,17,1
0.8906,17,Other,Yes,13,1
0.9371,17,White,No,.,.
1.2538,17,White,Yes,16,2
1.0792,17,White,Yes,15,2
1.0792,17,White,No,.,.
0.8636,17,White,No,.,.
1.8831,17,White,No,.,.
1.8831,17,White,Yes,15,3
1.0296,17,White,Yes,15,2
1.5505,17,White,Yes,15,5
1.5505,17,White,No,.,.
0.6254,17,Other,Yes,15,5
0.2702,17,Hispanic,No,.,.
2.1733,17,White,Yes,17,2
2.1733,17,White,No,.,.
1.7794,17,White,Yes,17,1
1.7794,17,White,Yes,16,1
1.7794,17,White,Yes,17,2
0.2702,17,Hispanic,Yes,16,1
0.9551,17,Black,No,.,.
0.7071,17,Hispanic,Yes,15,3
0.8365,17,White,No,.,.
1.4629,17,White,Yes,14,6
1.0889,17,White,Yes,14,3
0.3139,17,Hispanic,.,.,.
0.3139,17,Hispanic,Yes,16,1
0.3999,17,Hispanic,Yes,15,4
0.3999,17,Hispanic,Yes,15,6
0.9692,17,White,Yes,15,1
0.3139,17,Hispanic,Yes,13,6
0.5253,17,Hispanic,Yes,16,2
1.5331,17,Other,Yes,14,1
0.7095,17,Black,Yes,15,1
1.5197,17,White,Yes,17,1
0.5351,17,Hispanic,No,.,.
0.4584,17,Hispanic,No,.,.
1.1523,17,Other,Yes,15,1
0.8753,17,Black,No,.,.
0.3526,17,White,Yes,14,4
0.9937,17,Other,Yes,15,1
0.6668,17,White,Yes,15,2
0.3785,17,Other,Yes,13,5
0.2829,17,Hispanic,Yes,16,2
0.3045,17,Hispanic,Yes,15,2
0.6581,17,Hispanic,Yes,15,3
1.6923,17,White,Yes,14,5
1.6923,17,White,Yes,16,3
0.3045,17,Hispanic,No,.,.
1.5057,17,Hispanic,Yes,15,6
0.3098,17,Hispanic,Yes,14,6
0.3098,17,Hispanic,No,.,.
0.0818,17,Hispanic,Yes,14,6
0.3271,17,Hispanic,No,.,.
0.3271,17,Hispanic,Yes,16,4
0.8201,17,White,Yes,16,2
0.4184,17,Black,Yes,15,1
0.6258,17,White,No,.,.
0.3271,17,Hispanic,No,.,.
0.3432,17,Hispanic,Yes,12,.
1.6379,17,Black,No,.,.
1.2941,17,White,Yes,15,1
1.2941,17,White,Yes,16,1
0.3271,17,Hispanic,No,.,.
0.5413,17,White,No,.,.
0.8347,17,White,No,.,.
0.4575,17,Hispanic,Yes,13,2
0.9476,17,Other,No,.,.
0.4575,17,Hispanic,Yes,14,3
0.511,17,Hispanic,No,.,.
0.9831,17,White,Yes,13,1
0.3271,17,Hispanic,Yes,15,2
0.3271,17,Hispanic,Yes,15,4
0.3408,17,White,Yes,13,6
0.511,17,Hispanic,No,.,.
1.6643,17,White,No,.,.
0.5158,17,Hispanic,Yes,14,4
0.5158,17,.,Yes,15,4
1.0874,17,White,Yes,17,1
1.8746,17,White,No,.,.
1.6643,17,White,Yes,15,2
1.8746,17,White,No,.,.
1.0468,17,Black,Yes,16,1
2.3783,17,White,Yes,16,1
0.0818,17,Hispanic,Yes,15,2
1.1126,17,White,Yes,15,1
0.687,17,Other,No,.,.
1.1126,17,White,Yes,15,3
1.2965,17,Hispanic,No,.,.
0.7337,17,White,Yes,16,1
0.2735,17,Hispanic,No,.,.
0.4469,17,Other,Yes,15,6
0.6903,17,Black,No,.,.
0.7337,17,White,Yes,16,1
0.7337,17,White,.,.,.
1.4629,17,White,Yes,15,4
0.0818,17,Hispanic,Yes,15,2
0.236,17,Hispanic,No,.,.
0.2455,17,Other,Yes,15,4
0.3139,17,Other,.,.,.
1.3393,17,White,No,.,.
0.3683,17,Other,No,.,.
0.3167,17,Hispanic,Yes,17,1
0.3167,17,Hispanic,Yes,16,1
1.2163,17,Black,No,.,.
1.5293,17,Black,Yes,16,4
0.4278,17,Black,Yes,15,3
1.5293,17,Black,Yes,15,2
0.3167,17,Hispanic,Yes,15,1
0.3683,17,Other,No,.,.
1.2163,17,Black,.,.,.
1.8371,17,White,Yes,17,1
1.8371,17,White,No,.,.
1.8371,17,White,Yes,16,1
1.8371,17,White,No,.,.
1.2313,17,White,Yes,16,1
1.1322,17,Hispanic,No,.,.
1.1982,17,White,Yes,16,2
1.1982,17,White,No,.,.
2.897,17,Black,Yes,13,2
1.127,17,White,Yes,15,6
1.127,17,White,Yes,17,1
0.2107,17,Hispanic,Yes,14,3
1.4899,17,White,Yes,15,1
1.239,17,White,No,.,.
0.2107,17,Hispanic,.,.,.
0.0729,17,Hispanic,.,.,.
0.0906,17,White,Yes,17,2
0.9075,17,Other,.,.,.
1.239,17,White,No,.,.
1.239,17,White,Yes,15,5
0.2146,17,Black,Yes,15,3
0.0863,17,White,Yes,14,5
0.2671,17,Black,No,.,.
0.0967,17,Black,Yes,16,2
0.0727,17,Hispanic,Yes,11,6
0.2671,17,Black,Yes,16,4
0.2847,17,Black,.,.,.
0.1978,17,Hispanic,Yes,15,1
0.4758,17,White,Yes,14,6
0.2671,17,Black,Yes,16,1
0.3559,17,Other,No,.,.
0.8063,17,Black,Yes,16,1
0.3559,17,White,Yes,17,1
0.3799,17,Black,No,.,.
0.7062,17,White,Yes,14,4
0.3799,17,Black,.,.,.
0.2847,17,Black,No,.,.
0.4022,17,Hispanic,No,.,.
0.7062,17,White,Yes,15,1
0.1168,17,Hispanic,Yes,17,1
0.454,17,White,Yes,13,6
0.454,17,White,No,.,.
0.0822,17,Hispanic,No,.,.
1.0983,17,White,Yes,16,2
1.1,17,Hispanic,No,.,.
0.6391,17,White,Yes,16,1
1.3012,17,White,No,.,.
0.6391,17,White,Yes,16,2
0.2702,17,Hispanic,No,.,.
0.6821,17,Black,.,.,.
1.5069,17,White,Yes,16,2
0.1094,17,Black,No,.,.
1.2093,17,Hispanic,No,.,.
0.1412,17,Hispanic,Yes,16,2
0.1412,17,Hispanic,Yes,16,1
0.13,17,Hispanic,Yes,14,2
0.13,17,Hispanic,Yes,16,1
0.162,17,White,No,.,.
0.1168,17,Hispanic,No,.,.
0.1412,17,Hispanic,Yes,16,1
0.0433,17,Other,Yes,16,1
1.3156,17,White,Yes,15,6
0.1412,17,Hispanic,Yes,17,1
0.13,17,Hispanic,No,.,.
0.8262,17,.,No,.,.
0.5016,17,White,Yes,15,3
1.8375,17,White,Yes,16,1
0.6005,17,White,Yes,14,4
0.7172,17,White,Yes,15,1
0.5016,17,White,Yes,15,3
1.4518,17,White,No,.,.
1.1541,17,White,No,.,.
1.1541,17,White,Yes,17,2
2.5092,17,White,Yes,15,3
1.1476,17,White,No,.,.
2.5092,17,White,No,.,.
2.0931,17,White,Yes,15,1
2.0931,17,White,Yes,14,3
1.5131,17,Black,Yes,15,6
1.1202,17,Hispanic,Yes,17,1
0.2735,17,Hispanic,No,.,.
1.6221,17,White,Yes,14,3
0.9204,17,Hispanic,Yes,15,2
0.2735,17,Hispanic,Yes,17,1
0.6822,17,White,Yes,16,2
0.578,17,White,.,.,.
2.0863,17,Black,No,.,.
0.578,17,White,.,.,.
1.8272,17,White,Yes,16,3
0.4639,17,Hispanic,.,.,.
0.2735,17,Hispanic,No,.,.
0.578,17,White,.,.,.
0.578,17,White,.,.,.
0.5898,17,White,No,.,.
1.2949,17,White,.,.,.
1.1595,17,White,Yes,17,1
0.862,17,Hispanic,Yes,13,2
1.2949,17,White,.,.,.
1.1595,17,White,Yes,17,1
1.1595,17,White,Yes,14,5
0.9427,17,Black,.,.,.
0.2702,17,Hispanic,Yes,16,1
6.9138,17,White,No,.,.
0.2702,17,Hispanic,No,.,.
1.9017,17,White,Yes,16,2
1.299,17,White,Yes,13,3
1.299,17,White,Yes,16,1
1.0981,17,Hispanic,No,.,.
0.9117,17,Black,Yes,16,2
0.5953,17,Black,.,.,.
0.4022,17,Hispanic,Yes,16,1
0.4475,17,Black,.,.,.
0.9227,17,Black,.,.,.
0.9227,17,Black,.,.,.
0.9117,17,Black,Yes,15,4
1.1089,17,Hispanic,Yes,15,5
0.9117,17,Black,Yes,11,4
0.5613,17,Hispanic,Yes,15,1
0.5567,17,White,Yes,15,3
1.7102,17,White,No,.,.
0.6072,17,Black,Yes,13,6
0.4086,17,Black,.,.,.
0.5961,17,Black,.,.,.
0.3545,17,Black,.,.,.
0.3104,17,White,.,.,.
0.3545,17,Black,.,.,.
0.3545,17,Black,.,.,.
0.3545,17,Black,.,.,.
0.1168,17,Hispanic,No,.,.
0.3104,17,White,.,.,.
0.478,17,Hispanic,No,.,.
0.6356,17,Black,Yes,15,6
0.6356,17,Black,Yes,15,6
0.6356,17,Black,Yes,15,3
0.6356,17,Black,Yes,14,6
1.5346,17,White,Yes,15,3
1.5346,17,White,Yes,16,3
1.2315,17,Hispanic,No,.,.
0.478,17,Hispanic,No,.,.
1.7355,17,White,No,.,.
1.7355,17,White,Yes,16,1
1.7355,17,White,No,.,.
0.8162,17,Other,No,.,.
1.3219,17,White,No,.,.
1.3219,17,White,Yes,14,3
1.3219,17,White,Yes,16,2
1.3619,17,Hispanic,Yes,15,3
1.3219,17,White,No,.,.
1.3219,17,White,Yes,16,1
1.3219,17,White,Yes,15,4
0.1168,17,Hispanic,Yes,17,1
1.3619,17,Hispanic,Yes,16,1
0.9814,17,Other,No,.,.
0.5689,17,White,Yes,15,6
1.6111,17,White,No,.,.
1.6111,17,White,No,.,.
0.7034,17,Black,Yes,14,6
0.9371,17,White,Yes,15,3
0.8607,17,White,Yes,13,.
0.5314,17,Other,Yes,17,1
0.5314,17,Other,Yes,15,5
0.9396,17,Black,Yes,14,3
0.8803,17,White,Yes,14,2
0.8803,17,White,No,.,.
0.9371,17,White,No,.,.
0.616,17,White,Yes,16,1
0.6907,17,Hispanic,No,.,.
0.5786,17,Other,No,.,.
0.8906,17,Other,Yes,12,6
1.2538,17,White,No,.,.
0.8358,17,Hispanic,Yes,15,2
2.08,17,.,Yes,16,1
2.08,17,White,No,.,.
2.08,17,White,Yes,17,1
0.9371,17,White,No,.,.
0.0818,17,Hispanic,Yes,14,6
0.6907,17,Hispanic,Yes,15,3
0.752,17,Hispanic,No,.,.
0.9371,17,White,Yes,16,1
1.4317,17,Black,No,.,.
1.0792,17,White,Yes,15,1
1.0792,17,White,Yes,17,1
1.0792,17,White,No,.,.
0.8636,17,White,No,.,.
1.3107,17,Hispanic,No,.,.
0.9367,17,Other,No,.,.
1.8831,17,White,Yes,15,2
1.8831,17,White,Yes,16,2
1.5505,17,White,Yes,17,1
1.3107,17,Hispanic,Yes,15,4
1.0296,17,White,No,.,.
1.5505,17,White,No,.,.
1.5505,17,White,No,.,.
1.0296,17,White,Yes,14,2
1.0296,17,White,Yes,15,1
1.0296,17,White,Yes,15,1
1.0296,17,White,No,.,.
0.8679,17,Hispanic,Yes,17,1
0.0818,17,Hispanic,Yes,14,3
1.744,17,Hispanic,Yes,14,1
2.1733,17,White,No,.,.
0.2702,17,Hispanic,Yes,13,.
1.0889,17,White,No,.,.
0.6633,17,Other,No,.,.
1.7794,17,White,No,.,.
2.0318,17,Black,Yes,16,2
0.7041,17,White,Yes,15,5
1.7794,17,White,.,.,.
1.7794,17,White,Yes,13,6
0.7041,17,White,Yes,16,1
1.7794,17,White,Yes,16,1
1.7794,17,White,Yes,16,1
0.4348,17,Other,Yes,17,1
0.7041,17,White,No,.,.
2.2461,17,Hispanic,Yes,15,2
0.9551,17,Black,Yes,16,2
0.8365,17,White,Yes,13,6
0.9551,17,Other,Yes,15,3
0.9551,17,Black,No,.,.
0.2702,17,Hispanic,Yes,16,1
1.174,17,Hispanic,Yes,15,2
0.9204,17,Hispanic,.,.,.
0.3139,17,Hispanic,Yes,15,4
1.0889,17,Other,No,.,.
0.3139,17,Hispanic,No,.,.
1.1066,17,Black,No,.,.
1.1066,17,Black,Yes,14,6
1.1066,17,Black,Yes,16,1
0.5319,17,Black,Yes,14,3
0.7515,17,Black,Yes,15,4
0.7515,17,Black,Yes,13,6
0.3999,17,Hispanic,Yes,14,3
0.3999,17,Hispanic,Yes,15,3
0.3999,17,Hispanic,Yes,15,1
0.8192,17,Hispanic,Yes,16,3
0.5887,17,Hispanic,Yes,15,2
0.5319,17,Black,Yes,15,2
0.3999,17,Hispanic,Yes,14,3
0.3999,17,Hispanic,Yes,15,4
0.5319,17,Black,Yes,15,1
0.8173,17,Hispanic,Yes,12,6
0.3139,17,Hispanic,Yes,16,1
1.1331,17,Black,Yes,13,6
1.5331,17,White,No,.,.
1.296,17,Hispanic,No,.,.
0.9339,17,Other,No,.,.
1.296,17,Hispanic,No,.,.
0.4117,17,Other,No,.,.
0.9339,17,Other,No,.,.
0.6214,17,White,Yes,11,5
0.6214,17,Other,Yes,16,2
0.5253,17,Hispanic,Yes,14,1
0.5253,17,Hispanic,Yes,14,4
0.4584,17,Hispanic,.,.,.
1.2195,17,Hispanic,No,.,.
1.5197,17,White,Yes,14,4
1.2195,17,Hispanic,Yes,15,6
1.017,17,White,Yes,15,3
0.628,17,Other,No,.,.
0.5351,17,.,No,.,.
0.4584,17,Hispanic,Yes,15,3
0.8161,17,Hispanic,Yes,15,3
0.8161,17,Hispanic,No,.,.
1.017,17,White,Yes,17,1
0.4584,17,Hispanic,Yes,11,4
1.017,17,White,Yes,15,2
1.017,17,White,No,.,.
0.6258,17,White,Yes,15,2
0.6668,17,White,No,.,.
0.6258,17,White,No,.,.
0.9937,17,Other,Yes,16,1
1.6312,17,White,No,.,.
0.2829,17,Hispanic,Yes,16,1
0.2829,17,Hispanic,Yes,16,1
1.3789,17,Hispanic,No,.,.
0.6258,17,White,No,.,.
1.0616,17,White,No,.,.
1.1331,17,Black,Yes,16,1
0.3045,17,Hispanic,Yes,16,1
0.6994,17,Hispanic,Yes,15,1
0.3045,17,Hispanic,Yes,15,1
0.6214,17,White,Yes,14,5
0.2829,17,Hispanic,No,.,.
0.5064,17,Other,No,.,.
1.8825,17,White,No,.,.
1.6923,17,White,No,.,.
0.3045,17,Hispanic,Yes,14,1
1.8825,17,White,No,.,.
0.3045,17,Hispanic,No,.,.
0.6431,17,Hispanic,Yes,14,5
0.3098,17,Hispanic,Yes,15,3
2.0778,17,White,Yes,15,6
2.0778,17,White,Yes,15,1
0.3812,17,Other,No,.,.
0.6258,17,White,Yes,17,1
1.8825,17,White,No,.,.
0.8753,17,Black,Yes,13,2
2.1495,17,Black,No,.,.
0.3098,17,Hispanic,Yes,14,6
0.3098,17,Hispanic,Yes,16,3
0.6258,17,.,No,.,.
0.3098,17,Hispanic,Yes,15,3
0.3432,17,Hispanic,Yes,16,1
0.3098,17,Hispanic,Yes,17,1
1.6923,17,White,No,.,.
0.3432,17,Hispanic,Yes,16,1
1.2315,17,Hispanic,Yes,15,1
0.3271,17,Hispanic,Yes,15,1
0.3271,17,Hispanic,No,.,.
1.8763,17,White,Yes,16,2
0.3271,17,Hispanic,Yes,15,1
1.6379,17,Black,No,.,.
1.4777,17,Black,No,.,.
1.2941,17,White,Yes,16,1
1.2941,17,White,No,.,.
1.2941,17,White,Yes,16,1
0.511,17,Hispanic,No,.,.
0.8347,17,White,Yes,14,6
0.8347,17,White,No,.,.
0.4575,17,Hispanic,Yes,16,1
0.4575,17,Hispanic,No,.,.
1.6379,17,Other,Yes,16,2
0.4575,17,Hispanic,Yes,16,3
0.4575,17,Hispanic,Yes,16,1
0.3271,17,Hispanic,No,.,.
0.511,17,Hispanic,.,.,.
0.3271,17,Hispanic,Yes,15,2
0.8347,17,White,No,.,.
0.3271,17,Hispanic,Yes,16,1
0.9831,17,White,Yes,17,1
0.891,17,Black,Yes,14,6
0.3271,17,Hispanic,Yes,17,1
0.9831,17,White,Yes,15,1
0.2735,17,Hispanic,Yes,17,1
0.4076,17,White,No,.,.
0.0818,17,Hispanic,Yes,17,2
0.3408,17,White,No,.,.
0.3408,17,White,No,.,.
1.6643,17,White,No,.,.
1.6643,17,White,No,.,.
1.6643,17,White,No,.,.
1.6643,17,White,Yes,16,1
0.5158,17,Black,.,.,.
1.6643,17,White,Yes,13,6
1.8746,17,White,No,.,.
0.5158,17,Hispanic,Yes,16,6
0.5158,17,Hispanic,Yes,15,1
1.0874,17,White,Yes,15,1
0.2735,17,Hispanic,Yes,16,2
1.5847,17,Hispanic,No,.,.
1.8746,17,White,No,.,.
1.8746,17,White,No,.,.
1.1126,17,White,No,.,.
0.7337,17,White,No,.,.
1.0874,17,White,No,.,.
0.6903,17,Black,Yes,14,3
0.9831,17,White,Yes,16,1
0.2735,17,Hispanic,Yes,16,2
0.7337,17,White,Yes,16,2
1.1126,17,White,Yes,17,3
0.7337,17,White,Yes,14,2
0.7337,17,White,Yes,15,3
0.2735,17,Hispanic,Yes,11,2
1.4629,17,White,Yes,14,2
0.3408,17,White,No,.,.
0.9847,17,Hispanic,Yes,12,.
1.4629,17,White,Yes,17,1
0.0818,17,Hispanic,No,.,.
0.3139,17,Black,Yes,13,.
0.2941,17,White,No,.,.
0.3139,17,Black,Yes,15,5
1.2163,17,Black,No,.,.
0.5711,17,Black,Yes,15,1
0.4278,17,Black,Yes,14,6
1.2163,17,Black,Yes,16,2
1.5293,17,Black,Yes,16,3
0.5711,17,Other,Yes,14,5
0.3167,17,Hispanic,No,.,.
1.5293,17,Black,Yes,16,3
0.535,17,White,Yes,15,3
0.3139,17,Black,Yes,11,6
0.6903,17,Black,Yes,15,6
0.5711,17,Black,Yes,17,2
1.3393,17,White,Yes,17,1
0.3747,17,White,Yes,16,1
1.2163,17,Black,No,.,.
0.5711,17,Other,.,.,.
1.2163,17,Black,No,.,.
1.8371,17,White,No,.,.
1.8371,17,White,No,.,.
1.8371,17,White,Yes,17,1
1.8371,17,White,No,.,.
1.8371,17,White,Yes,16,1
1.8371,17,White,No,.,.
2.5371,17,White,No,.,.
1.8371,17,White,No,.,.
1.1982,17,White,Yes,16,2
1.1982,17,White,Yes,16,4
1.1982,17,White,No,.,.
1.1982,17,White,Yes,14,4
1.1982,17,White,Yes,16,1
2.5371,17,White,No,.,.
2.5371,17,White,No,.,.
1.1982,17,White,Yes,14,5
1.1982,17,White,Yes,15,2
1.1982,17,Other,Yes,15,4
1.127,17,White,No,.,.
2.3311,17,White,Yes,12,6
0.9409,17,Other,No,.,.
0.5777,17,White,No,.,.
0.2706,17,Black,Yes,14,6
0.0967,17,Black,No,.,.
2.3311,17,White,No,.,.
1.239,17,White,No,.,.
1.4899,17,White,Yes,15,1
1.239,17,White,Yes,17,1
1.4899,17,White,No,.,.
1.239,17,White,No,.,.
0.0863,17,White,Yes,15,4
0.1875,17,Hispanic,No,.,.
0.0985,17,Black,.,.,.
0.0727,17,Hispanic,Yes,14,1
0.0906,17,White,No,.,.
0.0729,17,Hispanic,Yes,16,1
0.0729,17,Hispanic,Yes,13,1
1.4899,17,White,Yes,16,2
1.239,17,White,No,.,.
1.239,17,White,No,.,.
1.239,17,White,No,.,.
0.9943,17,Hispanic,No,.,.
0.2146,17,Black,No,.,.
0.2146,17,Black,Yes,17,1
0.4022,17,Hispanic,No,.,.
0.0729,17,Hispanic,No,.,.
0.0727,17,Hispanic,No,.,.
0.1614,17,Hispanic,Yes,17,2
0.0729,17,Hispanic,Yes,15,3
0.2671,17,Black,Yes,16,1
0.1614,17,Hispanic,Yes,15,2
0.1425,17,Other,.,.,.
0.0906,17,White,Yes,16,2
0.234,17,White,Yes,13,3
0.2671,17,Black,Yes,16,1
0.0729,17,Hispanic,Yes,11,6
0.0906,17,White,No,.,.
0.4022,17,Hispanic,No,.,.
0.1425,17,Other,Yes,16,1
0.2146,17,Black,Yes,14,6
0.234,17,Other,Yes,16,3
0.2671,17,Black,Yes,16,.
0.0492,17,Hispanic,.,.,.
0.8074,17,Black,.,.,.
0.1094,17,Black,Yes,15,5
0.2146,17,Black,.,.,.
0.1242,17,Other,No,.,.
0.3799,17,Black,Yes,16,6
0.3799,17,Black,Yes,13,3
0.3799,17,Black,Yes,15,5
1.1744,17,Other,No,.,.
0.3799,17,Black,Yes,17,6
0.3799,17,Black,Yes,15,6
0.4022,17,Hispanic,No,.,.
0.3559,17,White,Yes,15,2
0.4758,17,White,Yes,16,4
0.8063,17,Black,No,.,.
0.2107,17,Hispanic,No,.,.
0.4022,17,Hispanic,No,.,.
0.8063,17,Black,No,.,.
0.5184,17,Black,No,.,.
0.2847,17,Black,Yes,15,1
0.4022,17,Hispanic,Yes,16,1
0.6821,17,Black,Yes,14,5
0.5184,17,Black,Yes,16,1
1.0889,17,White,Yes,16,2
0.1168,17,Hispanic,Yes,14,2
0.3799,17,Black,Yes,13,4
0.6391,17,White,Yes,16,2
1.3012,17,White,No,.,.
0.4022,17,Hispanic,Yes,15,4
0.6391,17,White,Yes,15,2
0.6391,17,White,No,.,.
1.5069,17,White,Yes,14,6
1.3012,17,White,No,.,.
1.1,17,Hispanic,No,.,.
0.1094,17,Black,Yes,15,2
1.5069,17,White,Yes,15,5
0.4758,17,White,No,.,.
0.1094,17,Black,Yes,16,1
1.2093,17,Hispanic,Yes,11,1
1.2093,17,Hispanic,Yes,14,3
0.2702,17,Hispanic,No,.,.
0.0822,17,Hispanic,Yes,16,.
1.1,17,Hispanic,Yes,16,1
0.2847,17,Black,Yes,17,1
0.2702,17,Hispanic,.,.,.
0.9204,17,Hispanic,No,.,.
0.2107,17,Hispanic,Yes,15,4
0.1412,17,Hispanic,Yes,14,1
0.1412,17,Hispanic,No,.,.
0.1412,17,Hispanic,No,.,.
0.0712,17,White,No,.,.
0.13,17,Hispanic,Yes,15,1
0.13,17,Hispanic,Yes,16,2
0.13,17,Hispanic,No,.,.
0.0712,17,White,No,.,.
0.1412,17,Hispanic,Yes,16,1
0.6462,17,Other,Yes,15,4
0.13,17,Hispanic,Yes,13,6
0.13,17,Hispanic,No,.,.
0.13,17,Hispanic,Yes,16,3
1.5023,17,Other,Yes,14,2
0.162,17,White,No,.,.
1.5023,17,Black,Yes,16,1
1.5023,17,Black,Yes,17,2
0.1168,17,Hispanic,Yes,14,2
2.4642,17,White,Yes,15,6
2.4642,17,White,Yes,15,2
0.7741,17,White,Yes,16,1
0.5016,17,White,No,.,.
0.5016,17,White,Yes,16,.
1.8375,17,White,No,.,.
0.1168,17,Hispanic,Yes,14,2
1.8375,17,White,No,.,.
1.8375,17,White,Yes,17,1
1.8375,17,White,No,.,.
0.6005,17,White,No,.,.
0.5016,17,White,Yes,16,1
0.6005,17,White,Yes,17,1
0.7172,17,White,Yes,13,2
0.7172,17,White,No,.,.
0.5016,17,White,Yes,15,3
0.0481,17,Black,No,.,.
1.9931,17,White,No,.,.
1.4518,17,White,Yes,16,1
1.4518,17,White,No,.,.
0.9204,17,Hispanic,No,.,.
0.0278,17,Other,No,.,.
0.0451,17,White,No,.,.
0.0481,17,Black,Yes,13,5
1.1541,17,White,Yes,16,1
1.1541,17,White,No,.,.
1.1541,17,White,No,.,.
1.1541,17,White,Yes,17,1
2.5092,17,White,Yes,15,1
1.1476,17,White,Yes,17,1
2.5092,17,White,No,.,.
2.5092,17,White,No,.,.
1.1476,17,White,Yes,16,3
2.5092,17,White,Yes,15,1
