Analysis weight,Current age,4-level race variable,Ever had sexual intercourse,At at first sex,Lifetime number of sexual partners
0.4285,16,Black,Yes,15,1
0.4285,16,Black,Yes,13,5
0.4152,16,Hispanic,Yes,14,4
0.4152,16,Hispanic,No,.,.
0.1289,16,Other,Yes,13,1
0.1428,16,Black,Yes,15,3
0.1428,16,Black,No,.,.
0.1428,16,Black,No,.,.
0.1428,16,Black,Yes,16,1
0.1428,16,Black,No,.,.
0.1428,16,Black,Yes,15,2
0.1428,16,Black,No,.,.
0.1428,16,Black,Yes,15,6
0.1428,16,Black,No,.,.
0.1428,16,Other,No,.,.
0.6824,16,Hispanic,.,.,.
0.6824,16,Hispanic,No,.,.
0.6824,16,Hispanic,Yes,15,3
0.6824,16,Hispanic,Yes,13,2
0.6824,16,Hispanic,Yes,13,1
0.7316,16,Black,Yes,15,2
0.9087,16,.,No,.,.
0.772,16,Hispanic,.,16,1
0.7501,16,White,Yes,15,4
0.8333,16,Hispanic,Yes,12,2
0.9841,16,Black,No,.,.
0.9535,16,Hispanic,Yes,15,1
0.2218,16,Other,Yes,14,5
0.8138,16,Black,Yes,13,5
0.8333,16,Hispanic,Yes,14,3
0.8333,16,Hispanic,Yes,12,4
1.0481,16,White,No,.,.
0.9841,16,Black,No,.,.
1.0481,16,White,No,.,.
0.4535,16,White,Yes,14,5
0.3982,16,White,Yes,16,1
0.3206,16,Black,Yes,13,6
0.3206,16,Other,No,.,.
0.3206,16,Black,No,.,.
0.3383,16,Hispanic,No,.,.
1.0481,16,White,No,.,.
0.3383,16,Hispanic,Yes,15,.
0.3206,16,Black,Yes,15,2
0.3948,16,Hispanic,No,.,.
0.3948,16,Hispanic,No,.,.
0.3948,16,Hispanic,Yes,15,2
0.3948,16,Hispanic,No,.,.
0.4929,16,Black,Yes,14,2
0.4929,16,Black,Yes,14,3
0.4776,16,Hispanic,No,.,.
0.4776,16,Hispanic,Yes,14,2
0.4214,16,Hispanic,Yes,14,3
0.4929,16,Black,Yes,15,2
0.4929,16,Black,Yes,15,2
0.4214,16,Hispanic,Yes,15,1
0.4115,16,Black,.,.,.
0.4184,16,Black,No,.,.
3.1371,16,Hispanic,No,.,.
1.2724,16,Other,Yes,13,1
1.3426,16,Hispanic,Yes,13,1
1.3426,16,Hispanic,No,.,.
1.2724,16,Black,No,.,.
2.1983,16,Hispanic,No,.,.
0.2554,16,Hispanic,No,.,.
0.2554,16,Hispanic,No,.,.
0.2159,16,Hispanic,No,.,.
0.2554,16,Hispanic,Yes,16,1
0.2554,16,Hispanic,No,.,.
0.2554,16,Hispanic,No,.,.
0.2554,16,Hispanic,Yes,14,2
1.3285,16,Black,Yes,16,3
1.3285,16,Black,Yes,14,6
1.3148,16,Black,Yes,15,3
1.3148,16,Black,Yes,14,1
1.3148,16,Black,Yes,14,2
1.4003,16,White,.,.,.
1.4003,16,White,Yes,15,2
1.3148,16,Black,Yes,13,6
1.3148,16,Black,Yes,14,3
1.3426,16,Hispanic,Yes,14,1
1.3426,16,Hispanic,Yes,15,1
1.3426,16,Hispanic,No,.,.
0.536,16,Hispanic,No,.,.
0.536,16,Hispanic,No,.,.
0.536,16,Hispanic,Yes,16,1
0.536,16,Hispanic,No,.,.
0.536,16,Hispanic,No,.,.
0.536,16,Hispanic,No,.,.
0.631,16,White,No,.,.
0.4568,16,Hispanic,No,.,.
0.5021,16,White,No,.,.
0.4568,16,Hispanic,No,.,.
0.4568,16,Hispanic,No,.,.
0.4568,16,Hispanic,No,.,.
0.5021,16,White,No,.,.
0.7389,16,Hispanic,Yes,11,6
0.76,16,Black,Yes,15,1
0.7389,16,Hispanic,No,.,.
0.3948,16,Hispanic,No,.,.
0.2354,16,White,No,.,.
0.5223,16,Hispanic,Yes,14,3
0.4929,16,Black,No,.,.
0.2118,16,Hispanic,No,.,.
0.5391,16,Black,Yes,14,2
0.2,16,Hispanic,Yes,14,2
0.5223,16,Hispanic,Yes,16,1
0.5742,16,Other,Yes,14,.
0.2,16,Hispanic,Yes,16,1
0.2,16,Hispanic,Yes,14,3
0.2354,16,Other,Yes,14,1
0.2,16,Hispanic,Yes,16,2
0.2,16,Hispanic,Yes,14,2
0.3948,16,Hispanic,Yes,12,2
0.2,16,Hispanic,Yes,16,1
0.2,16,.,Yes,15,1
0.3948,16,Hispanic,No,.,.
0.5223,16,Hispanic,Yes,13,6
0.2,16,Hispanic,No,.,.
0.2354,16,White,Yes,14,6
0.2,16,Hispanic,No,.,.
0.2,16,Hispanic,Yes,15,1
0.5223,16,Hispanic,Yes,15,2
0.5223,16,Hispanic,No,.,.
0.2,16,Hispanic,No,.,.
0.2,16,Hispanic,Yes,13,.
1.7038,16,Hispanic,No,.,.
0.9535,16,Hispanic,Yes,.,.
0.8333,16,Hispanic,Yes,15,1
1.3426,16,Hispanic,Yes,15,1
1.3426,16,Hispanic,Yes,14,4
1.5804,16,White,Yes,16,1
0.8555,16,White,No,.,.
0.7783,16,Hispanic,No,.,.
1.3426,16,.,Yes,13,6
0.7783,16,Hispanic,No,.,.
0.8555,16,White,Yes,14,2
0.7783,16,Hispanic,No,.,.
0.7783,16,Hispanic,No,.,.
0.8555,16,White,Yes,16,1
0.8033,16,Other,No,.,.
0.7783,16,Hispanic,No,.,.
0.7783,16,Hispanic,No,.,.
0.7783,16,Hispanic,No,.,.
0.7783,16,Hispanic,Yes,16,1
0.7013,16,Black,Yes,12,6
0.4991,16,Black,No,.,.
0.4991,16,Black,No,.,.
0.5979,16,Other,Yes,13,6
0.6824,16,Hispanic,No,.,.
0.1428,16,Black,No,.,.
0.1428,16,Black,No,.,.
0.1428,16,Black,No,.,.
0.3066,16,Black,Yes,16,1
0.3066,16,Black,No,.,.
0.3066,16,Black,Yes,14,6
0.1428,16,Black,No,.,.
0.3066,16,Black,No,.,.
0.3066,16,Black,Yes,15,1
0.4285,16,Black,Yes,15,1
0.9147,16,Black,Yes,13,6
0.8076,16,Other,No,.,.
1.1946,16,Hispanic,No,.,.
1.2491,16,Hispanic,No,.,.
1.3285,16,Black,Yes,12,2
1.3285,16,Black,Yes,14,1
0.5278,16,White,No,.,.
0.4484,16,Hispanic,Yes,13,4
0.4484,16,Hispanic,Yes,16,2
0.4484,16,Hispanic,Yes,15,2
0.5021,16,White,No,.,.
0.4568,16,Hispanic,Yes,15,1
0.4568,16,Hispanic,Yes,16,1
0.5649,16,Other,No,.,.
0.0887,16,White,No,.,.
0.0887,16,White,No,.,.
0.6675,16,Hispanic,No,.,.
1.9759,16,White,No,.,.
0.5167,16,White,.,.,.
1.7976,16,Hispanic,No,.,.
0.5167,16,White,.,.,.
0.5167,16,.,.,.,.
0.6824,16,Hispanic,.,.,.
0.7501,16,White,.,.,.
0.7501,16,White,.,11,1
0.7501,16,White,.,.,.
1.2674,16,White,No,.,.
1.26,16,White,No,.,.
1.26,16,White,No,.,.
1.26,16,White,Yes,15,1
0.7501,16,White,.,.,.
0.2154,16,Hispanic,Yes,15,1
0.2154,16,Black,Yes,15,3
1.6561,16,White,No,.,.
0.3843,16,Black,No,.,.
0.3843,16,Hispanic,No,.,.
1.6561,16,White,No,.,.
6.327,16,White,Yes,16,6
0.4032,16,Black,Yes,13,6
0.4032,16,Black,Yes,14,1
0.1254,16,Other,.,.,.
0.4168,16,Black,Yes,15,2
0.4168,16,Black,Yes,15,2
0.4129,16,Hispanic,.,.,.
0.5435,16,Other,No,.,.
0.4168,16,Black,Yes,15,1
0.2734,16,Black,Yes,14,4
0.6503,16,Other,No,.,.
0.2734,16,Black,Yes,13,6
0.4168,16,Black,Yes,16,2
0.4168,16,Black,Yes,14,3
1.471,16,White,No,.,.
0.4168,16,Black,Yes,14,3
0.4168,16,Black,Yes,13,2
0.2885,16,Hispanic,Yes,16,1
1.6182,16,White,No,.,.
0.2734,16,Black,Yes,15,3
0.4168,16,Black,No,.,.
0.2734,16,Black,Yes,13,3
0.4168,16,Black,Yes,15,2
0.1254,16,Other,Yes,16,1
0.2734,16,Black,Yes,15,2
1.4948,16,Black,Yes,15,1
0.4168,16,Black,Yes,13,2
1.4373,16,White,Yes,16,2
1.5899,16,White,No,.,.
1.5351,16,White,No,.,.
1.2082,16,White,Yes,13,6
1.5351,16,White,Yes,16,1
1.4373,16,White,No,.,.
1.3076,16,Hispanic,Yes,13,6
1.4373,16,White,Yes,16,3
1.4373,16,White,No,.,.
1.4373,16,White,No,.,.
1.4373,16,White,Yes,12,2
1.4373,16,White,No,.,.
0.3006,16,Black,No,.,.
0.423,16,Hispanic,No,.,.
0.3733,16,White,No,.,.
0.3172,16,Hispanic,Yes,15,2
1.7394,16,White,Yes,14,4
0.3006,16,Black,Yes,16,1
1.7394,16,White,Yes,13,4
0.3006,16,Black,No,.,.
1.7394,16,White,Yes,12,6
0.7043,16,Black,Yes,15,1
0.4649,16,White,Yes,13,2
0.7043,16,Other,No,.,.
0.5132,16,Black,Yes,15,2
0.6824,16,Hispanic,No,.,.
0.6824,16,Hispanic,Yes,16,1
0.3172,16,Hispanic,No,.,.
0.6389,16,Other,No,.,.
0.3733,16,White,No,.,.
0.3006,16,Black,Yes,15,1
0.3733,16,White,No,.,.
0.3172,16,Hispanic,Yes,14,2
0.405,16,Hispanic,No,.,.
0.3172,16,Hispanic,Yes,15,1
0.3733,16,White,No,.,.
0.636,16,White,No,.,.
0.2834,16,Other,No,.,.
0.3006,16,Black,No,.,.
0.6389,16,Other,No,.,.
0.7501,16,White,Yes,14,1
0.405,16,Hispanic,No,.,.
1.0034,16,.,No,.,.
0.5557,16,White,No,.,.
0.6543,16,White,No,.,.
0.6933,16,White,Yes,15,1
0.4751,16,Hispanic,No,.,.
0.423,16,Hispanic,Yes,14,2
0.423,16,Hispanic,No,.,.
0.5696,16,White,No,.,.
0.5696,16,White,No,.,.
1.1196,16,Other,No,.,.
0.4262,16,Other,No,.,.
0.5696,16,White,No,.,.
0.7682,16,Hispanic,No,.,.
0.4262,16,Hispanic,No,.,.
0.9042,16,White,No,.,.
0.423,16,Hispanic,No,.,.
0.728,16,Black,Yes,11,1
0.728,16,Black,Yes,15,3
0.4262,16,Hispanic,No,.,.
0.5696,16,White,No,.,.
0.728,16,Black,Yes,15,2
0.9042,16,White,Yes,15,5
0.7682,16,Hispanic,Yes,13,1
0.4262,16,Hispanic,No,.,.
0.4262,16,Hispanic,No,.,.
0.4262,16,Hispanic,Yes,16,1
0.9751,16,Black,Yes,14,5
1.0385,16,White,Yes,11,3
0.9751,16,Black,Yes,16,1
0.6543,16,White,No,.,.
0.6933,16,White,Yes,12,2
0.9751,16,Black,Yes,16,2
0.5558,16,Hispanic,No,.,.
1.0385,16,White,No,.,.
0.9751,16,Black,Yes,14,1
1.0385,16,White,Yes,15,1
0.9129,16,Hispanic,No,.,.
1.0385,16,White,Yes,16,1
0.5079,16,Other,No,.,.
0.5558,16,Hispanic,Yes,14,3
1.5767,16,White,Yes,14,3
1.2695,16,Black,No,.,.
1.2695,16,Black,No,.,.
1.5767,16,White,No,.,.
1.5767,16,White,No,.,.
1.5767,16,White,No,.,.
1.5767,16,White,Yes,14,3
0.5696,16,White,No,.,.
0.9702,16,Black,No,.,.
0.9702,16,Black,No,.,.
1.0333,16,White,Yes,15,1
0.9702,16,Black,Yes,12,6
3.0362,16,White,.,.,.
1.0333,16,White,No,.,.
1.0333,16,White,Yes,14,6
1.5551,16,Hispanic,.,.,.
0.9702,16,Black,Yes,15,1
3.1323,16,Other,.,.,.
1.0333,16,White,Yes,14,2
1.0333,16,White,Yes,14,1
1.0333,16,White,No,.,.
3.1323,16,Other,.,.,.
1.8305,16,White,.,.,.
1.8305,16,White,.,.,.
1.0333,16,White,Yes,14,5
1.8305,16,White,.,.,.
0.3993,16,Other,No,.,.
1.8305,16,White,.,.,.
1.4137,16,White,Yes,15,1
1.4137,16,White,Yes,15,1
1.3274,16,Black,No,.,.
1.3274,16,Black,Yes,15,2
3.0161,16,White,.,.,.
3.0161,16,White,.,.,.
1.4137,16,White,No,.,.
0.8519,16,Other,.,.,.
3.0161,16,White,.,.,.
3.0161,16,White,.,.,.
1.4137,16,White,Yes,15,2
1.3274,16,Black,Yes,14,1
1.5308,16,.,.,.,.
1.9759,16,White,No,.,.
1.7976,16,Hispanic,No,.,.
2.4906,16,White,.,.,.
1.9759,16,White,No,.,.
1.9759,16,White,Yes,15,6
2.4906,16,White,.,.,.
2.4906,16,White,.,.,.
1.7976,16,Hispanic,Yes,12,3
2.4906,16,White,.,.,.
2.4906,16,White,.,.,.
2.4906,16,White,.,.,.
0.423,16,Hispanic,No,.,.
1.818,16,White,Yes,13,6
1.8948,16,White,.,.,.
1.8948,16,White,.,.,.
1.8948,16,White,.,.,.
1.8948,16,White,.,.,.
1.8948,16,White,.,.,.
1.818,16,White,No,.,.
1.1971,16,Black,No,.,.
1.3195,16,White,No,.,.
1.4869,16,White,No,.,.
1.3195,16,White,Yes,15,2
0.523,16,Other,No,.,.
0.3106,16,Black,Yes,15,3
2.258,16,Other,No,.,.
1.3195,16,White,No,.,.
0.3278,16,Hispanic,No,.,.
0.3278,16,Hispanic,No,.,.
1.7976,16,Hispanic,Yes,14,1
1.3195,16,White,No,.,.
0.3278,16,Hispanic,Yes,15,1
0.3278,16,Hispanic,No,.,.
0.3278,16,Hispanic,Yes,14,2
0.3278,16,Hispanic,.,.,.
1.3195,16,White,No,.,.
0.3278,16,Hispanic,No,.,.
0.3278,16,Hispanic,No,.,.
0.3278,16,Hispanic,Yes,15,1
1.1174,16,Other,Yes,16,2
0.423,16,Hispanic,No,.,.
1.1174,16,Other,No,.,.
1.1174,16,Other,Yes,.,.
1.7976,16,Hispanic,No,.,.
1.7976,16,Hispanic,No,.,.
2.0498,16,Other,Yes,15,1
0.5203,16,Hispanic,Yes,15,2
0.5203,16,Hispanic,Yes,15,2
1.18,16,Hispanic,Yes,15,3
0.5203,16,Hispanic,.,.,.
0.423,16,Hispanic,No,.,.
0.5203,16,Hispanic,Yes,15,2
0.6099,16,Hispanic,Yes,15,1
0.6099,16,Hispanic,No,.,.
0.6099,16,Hispanic,Yes,14,2
0.6099,16,Hispanic,Yes,15,2
0.8003,16,Hispanic,No,.,.
0.2979,16,Hispanic,No,.,.
0.5203,16,Hispanic,No,.,.
0.5203,16,Hispanic,No,.,.
0.2979,16,Hispanic,No,.,.
0.2198,16,Hispanic,No,.,.
0.5203,16,Hispanic,No,.,.
0.2979,16,Hispanic,No,.,.
0.423,16,Hispanic,No,.,.
0.3507,16,White,Yes,13,3
0.6769,16,Hispanic,No,.,.
0.6415,16,Black,No,.,.
0.2979,16,Hispanic,No,.,.
0.2198,16,Hispanic,.,.,.
0.6415,16,Black,Yes,14,4
0.423,16,Hispanic,Yes,15,1
0.5203,16,Hispanic,Yes,16,1
0.928,16,Black,Yes,14,1
0.3507,16,White,Yes,14,2
0.2198,16,Hispanic,Yes,16,1
0.8992,16,Hispanic,Yes,14,6
0.8992,16,Hispanic,No,.,.
0.3507,16,White,Yes,13,6
0.8992,16,Hispanic,No,.,.
1.1119,16,Other,No,.,.
0.2792,16,Other,No,.,.
0.3507,16,White,Yes,15,3
0.928,16,Black,No,.,.
1.1119,16,Other,No,.,.
0.5394,16,White,No,.,.
0.4907,16,Hispanic,Yes,15,1
0.378,16,Hispanic,Yes,15,2
0.4907,16,Hispanic,Yes,15,1
0.5065,16,Black,No,.,.
0.4907,16,Hispanic,No,.,.
0.4907,16,Hispanic,Yes,15,2
0.4907,16,Hispanic,.,.,.
0.5065,16,Black,Yes,16,1
0.2198,16,Hispanic,Yes,16,3
0.2587,16,White,No,.,.
0.2198,16,Hispanic,Yes,16,1
0.2198,16,Hispanic,No,.,.
0.2198,16,Hispanic,Yes,16,1
0.2198,16,Hispanic,Yes,16,1
0.2198,16,Hispanic,Yes,16,1
0.2198,16,Hispanic,No,.,.
2.4791,16,White,No,.,.
2.2554,16,Hispanic,No,.,.
2.4791,16,White,Yes,14,6
1.2332,16,White,No,.,.
1.3873,16,Other,No,.,.
1.2332,16,White,No,.,.
1.1219,16,Hispanic,No,.,.
0.378,16,Hispanic,Yes,15,1
1.3873,16,Other,No,.,.
0.3583,16,Black,No,.,.
1.3873,16,Other,No,.,.
0.3583,16,Black,Yes,15,1
1.3873,16,Other,No,.,.
0.7615,16,Other,Yes,16,1
0.378,16,Hispanic,Yes,14,3
0.4689,16,Black,.,.,.
0.4947,16,Hispanic,No,.,.
0.634,16,Black,No,.,.
1.6932,16,White,Yes,16,3
0.6143,16,Hispanic,No,.,.
0.634,16,Black,Yes,13,3
1.6932,16,White,No,.,.
1.6932,16,White,No,.,.
0.634,16,Black,No,.,.
1.6932,16,White,No,.,.
0.634,16,Black,Yes,13,3
1.6932,16,White,No,.,.
0.634,16,Black,Yes,12,4
1.6932,16,White,No,.,.
0.518,16,Other,No,.,.
1.6932,16,White,Yes,16,1
1.4385,16,Hispanic,Yes,15,3
1.2217,16,Hispanic,Yes,16,2
0.5151,16,Hispanic,Yes,15,2
0.4907,16,Hispanic,Yes,14,3
0.5151,16,Hispanic,Yes,15,1
1.4603,16,Black,Yes,11,2
1.371,16,Black,Yes,15,1
0.5316,16,Black,Yes,14,2
0.5151,16,Hispanic,No,.,.
1.4602,16,White,Yes,15,2
0.5316,16,Black,No,.,.
0.5316,16,Black,No,.,.
0.8377,16,Black,No,.,.
0.5151,16,Hispanic,Yes,16,1
0.5662,16,Other,Yes,13,3
0.4111,16,Other,No,.,.
0.5151,16,Hispanic,No,.,.
0.4338,16,.,.,.,.
0.4338,16,Hispanic,Yes,15,2
0.4111,16,Black,Yes,14,3
1.0405,16,White,Yes,15,1
0.4338,16,Hispanic,No,.,.
0.7354,16,Black,Yes,13,4
0.5827,16,Black,.,.,.
1.371,16,Black,No,.,.
1.4602,16,White,No,.,.
0.7126,16,Hispanic,No,.,.
0.5646,16,Hispanic,.,.,.
0.3646,16,Hispanic,No,.,.
0.5827,16,Black,.,.,.
0.5827,16,Black,.,.,.
0.5827,16,Black,.,.,.
3.2517,16,White,Yes,14,5
3.2517,16,White,No,.,.
0.3646,16,Hispanic,No,.,.
3.2517,16,White,No,.,.
1.149,16,White,.,.,.
0.9761,16,Hispanic,.,.,.
0.9761,16,Hispanic,.,.,.
1.149,16,White,.,.,.
0.3646,16,Hispanic,No,.,.
0.4907,16,Hispanic,No,.,.
0.5827,16,Black,.,.,.
0.4907,16,Hispanic,Yes,15,1
0.9764,16,Black,.,.,.
0.4907,16,Hispanic,Yes,14,2
3.2517,16,White,Yes,16,4
0.6982,16,Other,.,.,.
2.511,16,White,Yes,15,4
2.511,16,White,No,.,.
0.4907,16,Hispanic,No,.,.
2.511,16,White,Yes,14,1
0.1,16,Black,No,.,.
0.3583,16,Black,Yes,16,1
0.1252,16,Black,No,.,.
2.511,16,White,Yes,14,6
0.1,16,Black,Yes,15,1
0.1,16,Black,No,.,.
0.1252,16,Black,Yes,15,1
0.1,16,Black,No,.,.
0.1,16,Black,Yes,15,1
0.1,16,Black,No,.,.
2.511,16,White,No,.,.
0.3646,16,Hispanic,No,.,.
1.554,16,White,Yes,16,1
1.554,16,White,Yes,16,1
1.554,16,White,No,.,.
1.554,16,White,No,.,.
0.3014,16,Hispanic,No,.,.
0.3313,16,White,Yes,14,1
1.4137,16,Hispanic,Yes,13,5
0.3313,16,White,No,.,.
0.3313,16,White,Yes,15,6
1.4137,16,Hispanic,Yes,15,1
1.554,16,White,No,.,.
1.4137,16,Hispanic,No,.,.
1.554,16,White,Yes,15,1
0.515,16,White,Yes,15,1
1.554,16,White,Yes,14,2
0.515,16,White,.,.,.
0.3646,16,Hispanic,Yes,15,3
1.9491,16,White,No,.,.
0.3646,16,Hispanic,No,.,.
1.9491,16,White,Yes,15,3
1.9491,16,White,Yes,16,3
1.4736,16,White,Yes,16,1
1.4736,16,White,Yes,15,1
1.4736,16,White,Yes,14,3
1.1864,16,Black,Yes,15,1
0.378,16,Hispanic,No,.,.
1.4736,16,White,No,.,.
1.2519,16,Hispanic,Yes,14,1
1.4736,16,White,No,.,.
0.378,16,Hispanic,Yes,15,4
1.0128,16,White,Yes,16,1
1.0128,16,White,No,.,.
1.0128,16,White,Yes,15,1
0.378,16,Hispanic,Yes,16,1
1.1394,16,Other,No,.,.
0.9214,16,Hispanic,.,.,.
0.378,16,Hispanic,Yes,16,2
1.0128,16,.,No,.,.
0.378,16,Hispanic,Yes,15,2
0.378,16,Hispanic,Yes,11,6
0.378,16,Hispanic,No,.,.
0.378,16,Hispanic,No,.,.
0.378,16,Hispanic,No,.,.
0.8598,16,Black,Yes,13,6
0.8331,16,Hispanic,Yes,14,3
0.5592,16,White,No,.,.
0.378,16,Hispanic,Yes,15,1
0.8598,16,Black,No,.,.
0.378,16,Hispanic,No,.,.
0.8598,16,Black,.,.,.
0.8598,16,Black,Yes,15,2
0.8598,16,Black,Yes,15,3
0.8598,16,Black,Yes,12,4
0.378,16,Hispanic,Yes,11,6
1.148,16,White,.,.,.
1.0444,16,Hispanic,No,.,.
1.148,16,White,Yes,13,4
1.0917,16,White,Yes,15,4
0.8318,16,White,Yes,13,6
0.222,16,Hispanic,Yes,15,6
0.7107,16,White,Yes,13,2
0.5722,16,Black,Yes,14,2
0.7107,16,White,No,.,.
0.222,16,Hispanic,Yes,14,2
0.7107,16,White,Yes,15,1
0.5592,16,White,No,.,.
2.0597,16,White,No,.,.
0.781,16,Other,Yes,13,3
0.9358,16,Other,Yes,13,6
0.3646,16,Hispanic,No,.,.
0.781,16,Black,Yes,13,5
1.856,16,Hispanic,No,.,.
0.781,16,Black,Yes,12,3
0.8318,16,White,.,.,.
0.3646,16,Hispanic,Yes,16,1
0.4721,16,White,.,.,.
1.976,16,White,Yes,16,1
0.3646,16,Hispanic,Yes,14,1
0.781,16,Black,Yes,12,6
0.8318,16,White,No,.,.
1.976,16,White,Yes,13,4
0.9925,16,White,Yes,15,1
1.976,16,White,No,.,.
0.3646,16,Hispanic,No,.,.
0.1189,16,Other,Yes,11,1
0.9925,16,Other,Yes,14,1
0.9925,16,White,No,.,.
0.9925,16,White,No,.,.
0.9925,16,White,Yes,15,3
0.9925,16,White,Yes,15,1
0.3646,16,Hispanic,No,.,.
2.4778,16,White,Yes,15,1
0.9925,16,White,No,.,.
0.9925,16,White,Yes,13,6
2.4778,16,White,Yes,14,3
0.9925,16,White,Yes,12,5
0.375,16,Black,Yes,16,1
0.375,16,Black,No,.,.
0.3646,16,Hispanic,No,.,.
0.9175,16,White,Yes,11,2
0.3646,16,Hispanic,No,.,.
0.3994,16,White,Yes,14,1
0.7794,16,Hispanic,No,.,.
2.5709,16,White,No,.,.
2.5709,16,White,No,.,.
0.3994,16,White,No,.,.
2.5709,16,White,Yes,15,1
2.5709,16,White,No,.,.
0.4493,16,Other,Yes,16,1
0.375,16,Black,Yes,16,1
0.3646,16,Hispanic,Yes,15,1
0.375,16,Black,.,.,.
0.375,16,Other,No,.,.
0.3646,16,Hispanic,Yes,13,6
0.3994,16,White,No,.,.
0.3644,16,Hispanic,Yes,16,1
0.3646,16,Hispanic,Yes,12,2
0.4289,16,White,No,.,.
0.3644,16,Hispanic,No,.,.
0.4184,16,White,Yes,16,1
0.4289,16,White,Yes,14,4
0.4289,16,White,No,.,.
0.4289,16,White,No,.,.
0.4289,16,White,No,.,.
0.4184,16,White,No,.,.
0.3646,16,Hispanic,No,.,.
0.4184,16,White,No,.,.
0.4707,16,Other,No,.,.
0.3807,16,Hispanic,Yes,15,1
0.3929,16,Black,No,.,.
0.4184,16,White,No,.,.
0.3646,16,Hispanic,Yes,14,4
0.3929,16,Black,No,.,.
0.3929,16,Black,Yes,15,1
0.4184,16,White,Yes,15,2
0.3646,16,Hispanic,No,.,.
0.8718,16,Other,Yes,12,6
0.6384,16,Hispanic,No,.,.
1.431,16,Hispanic,Yes,13,2
0.4135,16,Hispanic,Yes,14,4
0.1352,16,Black,Yes,15,5
2.1171,16,Black,Yes,13,6
2.0845,16,White,No,.,.
1.3884,16,Hispanic,.,.,.
1.883,16,Black,No,.,.
1.2685,16,Hispanic,Yes,15,1
0.2244,16,Hispanic,No,.,.
2.1715,16,White,No,.,.
2.1377,16,White,No,.,.
0.8411,16,White,Yes,13,3
0.3281,16,Hispanic,Yes,15,1
0.7253,16,Hispanic,No,.,.
0.3707,16,White,Yes,13,6
0.9582,16,White,No,.,.
2.4488,16,White,Yes,15,2
1.3884,16,Hispanic,No,.,.
0.6624,16,White,No,.,.
0.0765,16,Hispanic,Yes,16,1
2.2543,16,White,Yes,14,2
0.6288,16,White,No,.,.
0.1101,16,Black,No,.,.
2.1377,16,White,Yes,13,6
0.1344,16,Hispanic,No,.,.
2.0626,16,White,No,.,.
0.8411,16,White,Yes,16,1
1.365,16,White,Yes,14,2
1.5108,16,White,Yes,13,1
0.8293,16,White,Yes,13,4
1.7593,16,White,No,.,.
2.1086,16,White,No,.,.
0.5024,16,White,Yes,16,1
1.5123,16,White,No,.,.
2.2872,16,White,No,.,.
1.0888,16,Black,No,.,.
0.1252,16,Black,No,.,.
1.0769,16,Black,Yes,15,4
0.0848,16,Black,Yes,16,1
1.2323,16,White,No,.,.
2.1761,16,White,No,.,.
1.3784,16,White,Yes,16,2
0.6624,16,White,No,.,.
0.6165,16,Hispanic,No,.,.
3.2534,16,White,Yes,15,1
0.963,16,White,No,.,.
0.4014,16,White,No,.,.
1.0214,16,White,Yes,13,1
0.3037,16,White,No,.,.
0.71,16,White,No,.,.
1.7354,16,White,Yes,15,1
0.3493,16,Hispanic,No,.,.
0.6769,16,Hispanic,Yes,15,1
1.6578,16,Other,No,.,.
1.2479,16,Hispanic,Yes,14,6
1.1597,16,White,Yes,15,6
1.1597,16,White,No,.,.
2.1298,16,White,No,.,.
0.2244,16,Hispanic,Yes,15,2
1.1738,16,White,No,.,.
1.9997,16,Black,Yes,13,4
2.2543,16,White,Yes,14,6
2.7424,16,White,Yes,16,1
0.2244,16,Hispanic,Yes,14,1
0.1673,16,White,No,.,.
0.1331,16,Black,Yes,14,2
0.1749,16,Hispanic,Yes,13,2
3.355,16,White,Yes,15,2
1.407,16,White,Yes,14,5
3.8297,16,White,No,.,.
0.1352,16,Black,Yes,13,4
0.1352,16,Black,Yes,13,3
0.6288,16,White,No,.,.
0.7352,16,White,No,.,.
0.852,16,White,Yes,14,5
0.8684,16,White,No,.,.
0.8293,16,White,Yes,13,3
0.2343,16,Other,No,.,.
2.8685,16,White,No,.,.
1.7727,16,White,No,.,.
1.7593,16,White,Yes,16,1
0.2554,16,Hispanic,Yes,15,1
1.1427,16,Hispanic,Yes,15,1
2.8523,16,White,No,.,.
1.2272,16,White,No,.,.
1.256,16,White,Yes,15,2
0.8689,16,White,Yes,15,4
0.1252,16,Black,Yes,14,3
0.5777,16,Black,Yes,14,2
1.5123,16,White,No,.,.
0.9582,16,White,Yes,14,1
1.976,16,White,No,.,.
1.8107,16,White,Yes,15,1
0.9582,16,White,Yes,16,1
1.0888,16,Black,Yes,14,3
2.2872,16,White,No,.,.
0.2554,16,Hispanic,No,.,.
0.3386,16,Black,No,.,.
0.3066,16,Black,Yes,14,6
0.3281,16,Hispanic,Yes,13,2
1.5688,16,Black,.,.,.
1.2794,16,White,No,.,.
1.897,16,White,No,.,.
0.8779,16,Hispanic,Yes,16,1
0.4513,16,Hispanic,Yes,12,1
0.6165,16,Hispanic,No,.,.
1.3875,16,Black,Yes,14,3
2.8523,16,White,No,.,.
1.3139,16,White,No,.,.
0.181,16,Hispanic,Yes,15,1
0.2575,16,Other,Yes,15,3
0.1871,16,Hispanic,.,.,.
1.1793,16,Other,Yes,11,3
0.4956,16,Hispanic,No,.,.
0.8935,16,Hispanic,Yes,13,5
0.0765,16,Hispanic,Yes,14,2
1.2691,16,White,No,.,.
1.0198,16,Other,No,.,.
