WEIGHT,STRATUM,PSU,age,sex,race,pregprev
0.5619,203,60310,18,1,3,3
0.7564,203,60310,18,1,,
0.5373,203,60310,16,1,3,
0.6579,203,60310,17,2,3,3
0.6322,203,60310,17,1,1,3
0.6579,203,60310,17,2,3,
0.6579,203,60310,16,2,3,
0.6322,203,60310,16,1,1,
0.6322,203,60310,17,1,1,2
0.5373,203,60310,16,1,3,
0.6322,203,60310,17,1,1,
0.8758,203,60310,17,2,1,3
0.5373,203,60310,16,1,3,
0.6579,203,60310,16,2,3,4
0.8758,203,60310,17,2,1,5
0.6579,203,60310,17,2,3,
0.5373,203,60310,16,1,3,5
0.8758,203,60310,18,2,1,3
0.6322,203,60310,16,1,1,
0.6579,203,60310,16,2,3,3
0.5373,203,60310,17,1,3,
0.5373,203,60310,18,1,3,
0.6579,203,60310,17,2,3,3
0.5373,203,60310,16,1,3,
0.5373,203,60310,17,1,3,
0.6328,203,60310,17,1,2,1
0.6322,203,60310,17,1,1,
0.6322,203,60310,17,1,1,
0.6579,203,60310,17,2,3,3
0.6579,203,60310,17,2,3,3
0.8758,203,60310,17,2,1,
0.9187,203,60310,16,2,2,
0.4684,203,60310,16,2,3,
0.4684,203,60310,16,2,3,
0.5848,203,60310,16,2,,3
0.7877,203,60310,15,1,3,
0.5848,203,60310,16,2,1,
0.5848,203,60310,15,2,1,
0.4684,203,60310,16,2,3,3
0.5848,203,60310,17,2,1,2
0.4363,203,60310,18,2,3,3
0.5848,203,60310,16,2,1,
0.7877,203,60310,15,1,3,3
0.9953,203,60310,16,1,1,3
0.5848,203,60310,16,2,1,3
0.4684,203,60310,15,2,3,
0.5848,203,60310,16,2,1,
0.4684,203,60310,15,2,3,3
0.7877,203,60310,16,1,3,3
1.1403,203,60310,15,1,2,
0.5848,203,60310,16,2,1,3
0.7564,203,60310,16,2,2,
0.7877,203,60310,15,1,3,
0.4684,203,60310,15,2,3,
0.6579,203,60310,16,2,3,
0.7877,203,60310,16,1,3,
0.7877,203,60310,15,1,3,
0.5848,203,60310,15,2,1,
0.4684,203,60310,15,2,3,
0.6322,203,60310,16,1,1,2
0.5848,203,60310,16,2,1,
0.5848,203,60310,16,2,1,2
2.9677,203,60310,15,1,3,3
4.469,203,60310,14,1,1,4
1.2866,203,60310,14,2,3,
1.6316,203,60310,15,2,1,
2.9677,203,60310,14,1,3,
1.2866,203,60310,14,2,3,
2.9677,203,60310,14,1,3,
1.2866,203,60310,14,2,,
1.6316,203,60310,14,2,1,
2.9677,203,60310,15,1,3,
2.9677,203,60310,14,1,3,
1.6316,203,60310,15,2,1,
2.9677,203,60310,14,1,3,
2.9677,203,60310,15,1,3,2
1.6316,203,60310,14,2,1,
4.469,203,60310,15,1,1,2
2.9677,203,60310,15,1,3,
2.9677,203,60310,14,1,3,
4.5311,203,60310,14,1,,
4.469,203,60310,14,1,1,
2.9677,203,60310,15,1,3,
1.2866,203,60310,15,2,3,
4.469,203,60310,14,1,1,
2.9677,203,60310,15,1,3,3
1.2866,203,60310,14,2,3,
2.9677,203,60310,15,1,3,
2.9677,203,60310,14,1,3,
1.2866,203,60310,14,2,3,
2.9677,203,60310,15,1,3,
4.469,203,60310,14,1,1,
2.9677,203,60310,14,1,3,
2.9677,203,60310,15,1,3,1
2.9677,203,60310,14,1,3,
2.9677,203,60310,14,1,3,
2.9677,203,60310,14,1,3,
1.2866,203,60310,16,2,,
4.469,203,60310,16,1,1,
1.2866,203,60310,15,2,3,
0.4582,203,60310,17,1,3,
0.4804,203,60310,17,2,3,
0.6967,203,60310,17,2,1,
0.6168,203,60310,18,1,1,
0.4582,203,60310,17,1,,2
0.6168,203,60310,17,1,1,1
0.7517,203,60310,17,1,,
0.2278,203,60310,17,2,,
0.4582,203,60310,17,1,3,
0.4804,203,60310,18,2,,
0.4582,203,60310,18,1,3,
0.6641,203,60310,18,2,,
0.4804,203,60310,18,2,3,
0.4582,203,60310,18,1,3,2
0.4582,203,60310,17,1,3,
0.4804,203,60310,17,2,3,
0.6967,203,60310,18,2,1,2
0.7517,203,60310,17,1,,
0.4804,203,60310,17,2,3,2
0.6168,203,60310,17,1,1,2
0.4804,203,60310,18,2,3,1
0.7517,203,60310,17,1,,2
0.7517,203,60310,18,1,,3
0.4804,203,60310,16,2,3,1
0.6967,203,60310,17,2,1,
0.6641,203,60310,18,2,,
0.4582,203,60310,18,1,3,
0.6531,203,60310,17,2,2,2
0.4582,203,60310,17,1,3,
0.7517,203,60310,18,1,,
0.8563,203,60310,16,2,1,3
0.8563,203,60310,17,2,1,
0.6168,203,60310,17,1,1,2
1.3133,203,60310,16,1,1,
0.6433,203,60310,15,2,3,
0.6433,203,60310,16,2,3,
0.4582,203,60310,18,1,3,2
1.1162,203,60310,17,1,3,
1.1162,203,60310,17,1,3,
0.6967,203,60310,17,2,1,
0.6433,203,60310,17,2,3,2
1.1162,203,60310,17,1,3,
1.3133,203,60310,16,1,1,
0.8563,203,60310,17,2,1,
0.6433,203,60310,17,2,,3
1.3133,203,60310,16,1,1,
0.6433,203,60310,16,2,3,
0.8286,203,60310,16,2,,3
0.2888,203,60310,17,2,,
0.6433,203,60310,17,2,3,5
0.6433,203,60310,18,2,3,1
0.5684,203,60310,16,2,3,
0.5684,203,60310,17,2,3,1
0.5684,203,60310,16,2,3,
0.5684,203,60310,15,2,3,
0.5684,203,60310,16,2,3,
0.5684,203,60310,16,2,3,
0.5684,203,60310,15,2,3,
0.8286,203,60310,15,2,,
0.7098,203,60310,15,2,,1
0.9179,203,60310,16,2,2,3
0.7098,203,60310,15,2,,3
0.2448,203,60310,16,2,,
0.7098,203,60310,15,2,1,3
0.4804,203,60310,,2,3,
0.7098,203,60310,16,2,1,
0.5684,203,60310,16,2,3,1
0.7098,203,60310,15,2,1,
0.6181,203,60310,16,1,3,1
0.7098,203,60310,15,2,1,
0.5684,203,60310,15,2,3,4
0.6181,203,60310,16,1,3,
0.8948,203,60310,16,1,2,
0.781,203,60310,15,1,1,
0.6181,203,60310,16,1,3,
0.6181,203,60310,15,1,3,
0.7098,203,60310,16,2,1,
0.7098,203,60310,16,2,1,3
0.5684,203,60310,15,2,3,
0.6181,203,60310,16,1,3,1
0.7932,203,60310,15,1,,
0.781,203,60310,15,1,1,
0.781,203,60310,16,1,1,
0.7932,203,60310,15,1,,
0.781,203,60310,16,1,1,
0.8948,203,60310,15,1,2,
0.6181,203,60310,16,1,3,
0.2165,214,60370,15,1,3,4
0.3683,214,60370,14,1,2,
0.2165,214,60370,15,1,3,
0.326,214,60370,15,1,1,
0.2165,214,60370,15,1,3,2
0.3683,214,60370,15,1,2,
0.3683,214,60370,15,1,2,
0.2165,214,60370,14,1,3,
0.2483,214,60370,15,2,1,
0.2852,214,60370,15,2,2,3
0.1958,214,60370,14,2,3,
0.2852,214,60370,15,2,2,
0.2852,214,60370,15,2,2,
0.2852,214,60370,14,2,2,
0.2852,214,60370,15,2,2,3
0.1958,214,60370,14,2,3,
0.1958,214,60370,14,2,3,2
0.2852,214,60370,15,2,2,
0.2125,214,60370,15,1,3,
0.3076,214,60370,15,1,2,
0.2685,214,60370,15,1,1,
0.3076,214,60370,16,1,2,
0.2685,214,60370,15,1,1,
0.2685,214,60370,15,1,1,
0.2685,214,60370,16,1,1,2
0.2125,214,60370,16,1,3,
0.2967,214,60370,15,2,1,3
0.2376,214,60370,16,2,3,
0.3006,214,60370,17,2,2,3
0.3837,214,60370,17,2,2,3
0.3837,214,60370,15,2,2,3
0.2685,214,60370,16,1,1,2
0.2125,214,60370,15,1,3,
0.2125,214,60370,16,1,3,
0.2376,214,60370,16,2,3,4
0.3837,214,60370,16,2,2,1
0.2967,214,60370,15,2,1,
0.2376,214,60370,15,2,3,
0.3837,214,60370,16,2,2,3
0.1023,214,60370,15,2,,
0.3837,214,60370,15,2,2,
0.3837,214,60370,16,2,2,
0.2967,214,60370,15,2,1,
0.2967,214,60370,15,2,,
0.2376,214,60370,16,2,3,
0.3616,214,60370,16,2,,
0.2685,214,60370,15,1,1,
0.3837,214,60370,16,2,2,
0.3837,214,60370,15,2,2,
0.3616,214,60370,15,2,,
0.2376,214,60370,16,2,3,
0.3837,214,60370,15,2,2,
0.2376,214,60370,16,2,3,
0.3837,214,60370,16,2,2,
0.3837,214,60370,16,2,2,
0.3837,214,60370,16,2,2,
0.3837,214,60370,16,2,2,
0.3837,214,60370,16,2,2,
0.3837,214,60370,16,2,,
0.2967,214,60370,16,2,,
0.3006,214,60370,15,2,2,3
0.2125,214,60370,15,1,3,
0.2727,214,60370,16,1,,1
0.2727,214,60370,16,1,,
0.2685,214,60370,16,1,1,1
0.2125,214,60370,15,1,,
0.2125,214,60370,15,1,3,
0.3076,214,60370,15,1,2,
0.3076,214,60370,16,1,2,
0.2125,214,60370,15,1,3,
0.3076,214,60370,16,1,2,3
0.2125,214,60370,16,1,3,
0.2125,214,60370,15,1,3,
0.375,214,60370,17,2,,
0.375,214,60370,17,2,2,
0.3813,214,60370,17,2,,
0.375,214,60370,17,2,2,3
0.2758,214,60370,17,2,3,1
0.1308,214,60370,17,2,,
0.2758,214,60370,18,2,3,
0.3094,214,60370,17,1,2,
0.2295,214,60370,18,1,3,1
0.3094,214,60370,17,1,2,
0.3094,214,60370,18,1,2,
0.3094,214,60370,17,1,2,
0.2758,214,60370,18,2,3,
0.375,214,60370,17,2,2,
0.2758,214,60370,18,2,3,3
0.2758,214,60370,18,2,3,
0.375,214,60370,18,2,2,3
0.3094,214,60370,17,1,2,3
0.3089,214,60370,18,1,1,
0.2295,214,60370,18,1,3,
0.3094,214,60370,18,1,2,
0.3094,214,60370,18,1,,
0.2295,214,60370,18,1,3,4
0.3094,214,60370,18,1,2,
0.2295,214,60370,18,1,3,3
0.3094,214,60370,18,1,2,
0.3683,214,60370,15,1,2,
0.3683,214,60370,15,1,2,
0.3683,214,60370,15,1,2,4
0.3305,214,60370,15,1,,3
0.3683,214,60370,14,1,2,
0.3683,214,60370,14,1,,3
0.2521,214,60370,16,2,,
0.2852,214,60370,15,2,2,
0.2852,214,60370,15,2,2,
0.2852,214,60370,15,2,2,
0.2852,214,60370,15,2,2,3
0.2852,214,60370,15,2,2,
0.2852,214,60370,14,2,2,
0.2852,214,60370,15,2,2,3
0.2852,214,60370,15,2,2,
0.2852,214,60370,14,2,2,
0.2852,214,60370,14,2,2,
0.2852,214,60370,14,2,2,
0.2852,214,60370,13,2,2,
0.2521,214,60370,15,2,,
0.3683,214,60370,14,1,2,
0.3683,214,60370,15,1,2,3
0.3683,214,60370,15,1,2,3
0.3683,214,60370,15,1,2,
0.2165,214,60370,16,1,3,3
0.3683,214,60370,15,1,2,
0.3683,214,60370,14,1,2,
0.2153,214,60370,15,2,3,
0.375,214,60370,16,2,2,
0.2153,214,60370,16,2,3,
0.3006,214,60370,16,2,2,1
0.3006,214,60370,16,2,2,
0.3006,214,60370,17,2,2,2
0.3006,214,60370,16,2,2,
0.3006,214,60370,17,2,2,3
0.3006,214,60370,16,2,2,3
0.2153,214,60370,16,2,3,
0.3287,214,60370,16,1,2,
0.3287,214,60370,16,1,2,3
0.2791,214,60370,18,1,,
0.3287,214,60370,17,1,2,
0.3334,214,60370,17,1,,
0.3287,214,60370,17,1,2,2
0.2791,214,60370,17,1,3,3
0.1301,214,60370,16,1,,
0.3287,214,60370,17,1,2,1
0.3287,214,60370,17,1,2,4
0.2791,214,60370,16,1,3,
0.3287,214,60370,17,1,2,
0.3287,214,60370,16,1,2,
0.3287,214,60370,17,1,2,
0.2791,214,60370,16,1,3,
0.3287,214,60370,18,1,2,
0.3287,214,60370,16,1,2,3
0.3287,214,60370,16,1,2,
0.3287,214,60370,16,1,2,
0.3287,214,60370,17,1,2,
0.3287,214,60370,17,1,2,
0.3287,214,60370,17,1,2,3
0.2866,214,60370,17,2,1,4
0.2153,214,60370,15,2,,
0.2866,214,60370,16,2,1,
0.3006,214,60370,17,2,,
0.3006,214,60370,17,2,,
0.2153,214,60370,17,2,3,
0.2773,214,60370,17,2,,
0.3006,214,60370,17,2,2,
0.3006,214,60370,16,2,2,3
0.3006,214,60370,16,2,2,
0.3006,214,60370,16,2,2,1
0.2866,214,60370,17,2,,
0.3006,214,60370,17,2,2,4
0.3006,214,60370,16,2,2,
0.3006,214,60370,17,2,2,3
0.3006,214,60370,17,2,2,5
0.112,214,60370,18,1,,3
0.3094,214,60370,18,1,2,3
0.3094,214,60370,18,1,2,
0.2295,214,60370,18,1,3,
0.2295,214,60370,18,1,3,3
0.112,214,60370,17,1,,
0.2295,214,60370,17,1,3,
0.3094,214,60370,17,1,2,3
0.3094,214,60370,17,1,2,
0.3094,214,60370,17,1,2,2
0.3094,214,60370,17,1,2,3
0.3094,214,60370,17,1,2,
0.375,214,60370,18,2,2,3
0.375,214,60370,18,2,2,
0.2758,214,60370,17,2,3,3
0.375,214,60370,17,2,2,
0.2758,214,60370,18,2,3,2
0.375,214,60370,18,2,2,3
0.375,214,60370,18,2,2,3
0.375,214,60370,17,2,2,1
0.375,214,60370,18,2,2,
0.375,214,60370,18,2,2,3
0.3094,214,60370,18,1,2,
0.3094,214,60370,18,1,2,1
0.9229,213,60650,14,2,3,3
0.358,213,60650,18,1,3,
0.358,213,60650,18,1,3,2
0.1747,213,60650,18,1,,2
1.1704,213,60650,16,2,1,2
1.1815,213,60650,14,1,1,
0.7846,213,60650,15,1,3,3
0.7846,213,60650,14,1,3,
0.5543,213,60650,17,2,3,
0.6114,213,60650,17,2,,
0.358,213,60650,17,1,3,
0.3401,213,60650,15,2,,
1.1704,213,60650,14,2,1,
0.4423,213,60650,18,2,3,
0.4819,213,60650,17,1,1,2
0.644,213,60650,16,2,3,3
0.5247,213,60650,16,1,3,
0.5543,213,60650,16,2,3,
1.1815,213,60650,14,1,1,
1.1704,213,60650,16,2,1,
0.4423,213,60650,17,2,3,3
0.5247,213,60650,16,1,3,
0.644,213,60650,16,2,3,
0.9229,213,60650,14,2,3,
0.5247,213,60650,17,1,3,
0.9229,213,60650,14,2,3,
0.5543,213,60650,17,2,3,
0.358,213,60650,17,1,3,
1.1815,213,60650,15,1,1,4
0.7378,213,60650,17,2,1,
0.774,213,60650,17,2,2,
0.7378,213,60650,16,2,1,
1.3348,213,60650,16,1,2,
1.1704,213,60650,15,2,1,
0.4423,213,60650,17,2,3,
0.358,213,60650,17,1,3,
0.7846,213,60650,15,1,3,
0.1747,213,60650,18,1,,2
0.358,213,60650,17,1,3,
0.4423,213,60650,17,2,3,
0.4423,213,60650,17,2,3,
0.358,213,60650,18,1,3,4
0.4423,213,60650,18,2,3,
0.4423,213,60650,18,2,3,3
0.6013,213,60650,18,2,2,
0.358,213,60650,17,1,3,3
0.4819,213,60650,17,1,1,
0.358,213,60650,18,1,3,
0.4423,213,60650,18,2,3,
0.4826,213,60650,18,1,2,3
0.6114,213,60650,18,2,,
0.5873,213,60650,17,1,,2
0.4819,213,60650,17,1,1,2
0.358,213,60650,18,1,3,
0.6114,213,60650,17,2,,
0.4826,213,60650,18,1,2,2
0.6415,213,60650,18,2,1,3
0.6415,213,60650,18,2,1,3
0.6415,213,60650,17,2,1,
0.4826,213,60650,18,1,2,
0.4826,213,60650,18,1,2,
0.6415,213,60650,17,2,1,3
0.358,213,60650,17,1,3,
0.358,213,60650,18,1,3,2
0.4423,213,60650,18,2,3,
0.358,213,60650,17,1,3,
0.358,213,60650,17,1,3,
0.5873,213,60650,17,1,,2
0.358,213,60650,17,1,3,2
0.4423,213,60650,17,2,3,3
0.5247,213,60650,17,1,3,3
0.5543,213,60650,16,2,3,
0.5247,213,60650,17,1,3,
0.5543,213,60650,17,2,3,3
0.6174,213,60650,16,1,1,
0.5247,213,60650,16,1,3,
0.6266,213,60650,17,1,,
0.5543,213,60650,16,2,3,3
0.5247,213,60650,17,1,3,
0.6266,213,60650,16,1,,
0.5247,213,60650,17,1,3,3
0.6179,213,60650,16,1,2,
0.6174,213,60650,17,1,1,
0.5247,213,60650,17,1,3,
0.6174,213,60650,16,1,1,
0.774,213,60650,17,2,2,
0.5543,213,60650,16,2,3,
0.5247,213,60650,17,1,3,
0.7378,213,60650,17,2,1,1
0.6174,213,60650,17,1,,1
0.6266,213,60650,16,1,,
0.5543,213,60650,17,2,3,3
0.5247,213,60650,17,1,3,
0.6266,213,60650,16,1,,
0.6174,213,60650,16,1,1,3
0.358,213,60650,17,1,3,
0.8929,213,60650,16,1,2,
0.6168,213,60650,17,1,3,3
0.6168,213,60650,16,1,3,
0.8929,213,60650,15,1,,1
0.6168,213,60650,16,1,3,1
0.6168,213,60650,16,1,3,
0.6168,213,60650,15,1,3,3
0.6168,213,60650,15,1,3,
0.6168,213,60650,15,1,3,
0.6168,213,60650,15,1,3,
0.7793,213,60650,16,1,1,
0.6168,213,60650,16,1,3,
0.7793,213,60650,15,1,1,
0.644,213,60650,15,2,3,
0.644,213,60650,16,2,3,
0.644,213,60650,16,2,3,3
0.644,213,60650,16,2,3,3
0.644,213,60650,15,2,3,1
0.5543,213,60650,17,2,3,
0.9229,213,60650,15,2,3,3
0.644,213,60650,16,2,3,
0.7915,213,60650,16,1,,
0.6168,213,60650,16,1,3,
0.644,213,60650,16,2,3,3
0.644,213,60650,16,2,3,
0.644,213,60650,16,2,3,3
0.8042,213,60650,16,2,1,
0.644,213,60650,15,2,3,
0.5543,213,60650,17,2,3,3
0.8042,213,60650,15,2,1,3
1.1439,211,60670,14,2,2,
0.7853,211,60670,15,2,3,
1.2401,211,60670,14,1,3,3
1.2401,211,60670,16,1,3,2
0.7076,211,60670,14,,,2
0.7853,211,60670,15,2,3,
0.9959,211,60670,15,2,1,3
0.7853,211,60670,14,2,3,1
1.2401,211,60670,16,1,3,
1.2401,211,60670,14,1,3,
0.7853,211,60670,15,2,3,
1.8934,211,60670,15,1,,
0.7853,211,60670,15,2,3,
1.1439,211,60670,15,2,,
0.9959,211,60670,15,2,1,
1.1439,211,60670,14,2,2,
0.7853,211,60670,15,2,3,
2.1097,211,60670,15,1,2,
1.1439,211,60670,14,2,,
0.9959,211,60670,15,2,,
1.2401,211,60670,15,1,3,
1.2401,211,60670,14,1,3,3
1.0115,211,60670,15,2,,
0.74,211,60670,18,1,1,3
0.9019,211,60670,17,1,,
0.9019,211,60670,18,1,,
0.7529,211,60670,17,2,,
0.9019,211,60670,17,1,,
0.7899,211,60670,18,2,1,3
0.5446,211,60670,17,2,3,2
0.7529,211,60670,17,2,,
0.2583,211,60670,18,2,,
0.5497,211,60670,18,1,3,
0.5497,211,60670,18,1,3,1
0.5446,211,60670,18,2,3,
0.7529,211,60670,18,2,,3
0.7899,211,60670,18,2,,2
0.7899,211,60670,17,2,1,
0.5497,211,60670,17,1,3,
0.5497,211,60670,17,1,3,1
0.7899,211,60670,17,2,1,2
0.74,211,60670,17,1,1,
0.5446,211,60670,17,2,3,3
0.7899,211,60670,17,2,1,2
0.74,211,60670,18,1,1,2
0.74,211,60670,17,1,1,2
0.5446,211,60670,18,2,3,3
0.9019,211,60670,16,1,,
0.7411,211,60670,17,1,,
0.7411,211,60670,18,1,2,3
0.7076,211,60670,16,2,,3
0.7076,211,60670,16,2,,
0.547,211,60670,17,1,1,
0.7313,211,60670,17,2,1,3
0.5475,211,60670,17,1,,
0.7672,211,60670,17,2,2,3
0.4649,211,60670,17,1,3,3
0.5494,211,60670,17,2,3,3
0.547,211,60670,16,1,1,
0.5494,211,60670,16,2,,
0.4649,211,60670,16,1,3,3
0.5475,211,60670,16,1,2,3
0.547,211,60670,16,1,1,
0.5552,211,60670,16,1,,
0.5552,211,60670,16,1,,3
0.5552,211,60670,16,1,,3
0.7313,211,60670,16,2,1,
0.5494,211,60670,16,2,3,
0.4649,211,60670,17,1,3,
0.7076,211,60670,16,2,,
0.5552,211,60670,16,1,,
0.7313,211,60670,17,2,1,3
0.5552,211,60670,17,1,,
0.4649,211,60670,17,1,3,3
0.4649,211,60670,17,1,3,
0.4649,211,60670,16,1,3,
0.5552,211,60670,17,1,,
0.5494,211,60670,16,2,3,3
0.547,211,60670,17,1,1,
0.7313,211,60670,17,2,1,
0.5494,211,60670,16,2,3,
0.7076,211,60670,17,2,,
0.4649,211,60670,16,1,3,
0.4649,211,60670,17,1,3,2
1.0598,211,60670,15,1,3,
1.0598,211,60670,15,1,3,
0.626,211,60670,15,2,1,
0.7631,211,60670,15,2,,
1.339,211,60670,15,1,1,2
0.5013,211,60670,15,2,3,
0.626,211,60670,15,2,1,3
0.626,211,60670,15,2,1,3
1.339,211,60670,17,1,1,
1.0598,211,60670,15,1,3,
1.36,211,60670,16,1,,
1.36,211,60670,16,1,,
1.0598,211,60670,15,1,3,
0.5013,211,60670,17,2,3,
0.5013,211,60670,16,2,3,
0.626,211,60670,15,2,1,
0.5013,211,60670,15,2,3,
0.7631,211,60670,15,2,,3
0.8096,211,60670,16,2,2,3
0.5013,211,60670,15,2,3,3
0.5013,211,60670,16,2,3,
0.8096,211,60670,16,2,2,
0.7631,211,60670,16,2,,
0.5446,211,60670,18,2,3,
0.5013,211,60670,15,2,3,
0.5013,211,60670,16,2,3,
0.5013,211,60670,16,2,3,
0.5013,211,60670,15,2,3,
0.626,211,60670,16,2,1,1
0.9653,211,60670,16,2,,3
1.1385,211,60670,15,1,,2
0.9504,211,60670,15,2,,
0.9653,211,60670,15,2,,
0.7561,211,60670,14,1,3,
1.1385,211,60670,15,1,1,1
0.7495,211,60670,14,2,3,
0.5824,211,60670,18,2,2,3
0.7495,211,60670,15,2,3,3
0.9653,211,60670,15,2,,
0.7495,211,60670,15,2,3,
1.2515,211,60670,17,1,,
1.0917,211,60670,15,2,2,3
1.2862,211,60670,15,1,2,
0.7495,211,60670,14,2,3,
1.2862,211,60670,14,1,2,1
0.7495,211,60670,14,2,3,1
0.7495,211,60670,15,2,3,
0.9653,211,60670,14,2,,4
1.1544,211,60670,15,1,,1
1.1385,211,60670,15,1,1,
0.5922,211,60670,17,2,,3
0.4356,211,60670,15,2,3,3
0.4284,211,60670,17,2,3,3
0.2762,211,60670,15,2,,3
1.1544,211,60670,15,1,,
1.1544,211,60670,14,1,,
0.7495,211,60670,14,2,3,
0.5824,211,60670,17,2,2,2
0.4284,211,60670,17,2,3,
0.6757,211,60670,17,,,1
0.5922,211,60670,18,2,,
0.5012,211,60670,17,1,3,
0.2032,211,60670,18,2,,
0.5922,211,60670,18,2,,3
0.6747,211,60670,17,1,1,3
0.6757,211,60670,17,1,2,
0.8222,211,60670,17,1,,
0.4284,211,60670,17,2,3,
0.5824,211,60670,17,2,2,3
0.6213,211,60670,17,2,1,
0.5012,211,60670,17,1,3,
0.5922,211,60670,18,2,,
0.5922,211,60670,18,2,,
0.8222,211,60670,18,1,,
0.8222,211,60670,17,1,,3
0.6757,211,60670,18,1,,
0.4284,211,60670,17,2,3,
0.5012,211,60670,18,1,3,3
0.5922,211,60670,17,2,,3
0.6213,211,60670,18,2,1,
0.4284,211,60670,17,2,3,3
0.6747,211,60670,18,1,1,
0.5824,211,60670,17,2,,
0.6747,211,60670,17,1,,
0.6747,211,60670,17,1,1,4
0.6757,211,60670,17,1,2,
0.6757,211,60670,18,1,2,2
0.5922,211,60670,17,2,,3
1.2341,211,60670,16,1,2,
0.4356,211,60670,16,2,3,
0.5611,211,60670,16,2,,5
0.6083,211,60670,16,2,2,
0.5799,211,60670,16,2,,3
0.5799,211,60670,17,2,1,3
0.5799,211,60670,16,2,1,
0.4356,211,60670,16,2,3,
1.0479,211,60670,17,1,3,
1.2515,211,60670,17,1,,
1.2515,211,60670,17,1,,
1.2341,211,60670,16,1,2,
0.4356,211,60670,17,2,3,
0.5799,211,60670,17,2,1,
0.4356,211,60670,16,2,3,
0.6083,211,60670,16,2,2,3
0.6083,211,60670,17,2,2,
0.6083,211,60670,17,2,2,3
0.5799,211,60670,16,2,1,
1.0479,211,60670,17,1,3,
1.1544,211,60670,,,,
0.4356,211,60670,17,2,3,3
0.6083,211,60670,16,2,2,
0.4356,211,60670,16,2,3,
1.0479,211,60670,17,1,,
0.4356,211,60670,17,2,3,
0.1955,211,60670,17,2,,2
0.4356,211,60670,16,2,3,2
0.5799,211,60670,16,2,1,
1.1284,211,60670,15,2,,
0.5078,211,60670,16,1,1,
1.1284,211,60670,15,2,,
0.9257,211,60670,16,2,,
0.5158,211,60670,15,1,,2
0.4019,211,60670,15,1,3,3
1.1284,211,60670,15,2,,2
0.9257,211,60670,16,2,,
0.5158,211,60670,15,1,,2
0.9257,211,60670,15,2,,
0.5078,211,60670,15,1,1,
0.4019,211,60670,15,1,3,
0.5158,211,60670,15,1,,
1.1284,211,60670,16,2,,3
0.5818,211,60670,15,1,2,
0.5078,211,60670,16,1,1,
1.1972,211,60670,15,2,,
0.5818,211,60670,15,1,2,
0.7413,211,60670,15,2,3,
1.1284,211,60670,15,2,,
0.5078,211,60670,15,1,1,
0.5158,211,60670,15,1,,3
0.5078,211,60670,16,1,1,
0.4019,211,60670,16,1,3,
0.4019,211,60670,15,1,3,
0.5158,211,60670,16,1,,3
0.7413,211,60670,16,2,3,
0.5158,211,60670,15,1,,
0.5818,211,60670,16,1,2,
0.4019,211,60670,15,1,3,
1.1284,211,60670,15,2,,
1.1385,211,60670,15,1,1,3
1.1662,211,60670,15,1,1,
1.1662,211,60670,14,1,1,
1.1662,211,60670,14,1,1,
1.1662,211,60670,14,1,1,
1.1662,211,60670,14,1,1,
1.1662,211,60670,15,1,1,
0.7744,211,60670,14,1,3,
1.1662,211,60670,14,1,1,
0.7744,211,60670,14,1,3,
0.7744,211,60670,14,1,3,3
0.7744,211,60670,14,1,3,
1.1662,211,60670,15,1,1,
1.1662,211,60670,14,1,1,
0.3985,211,60670,14,1,,
0.7744,211,60670,14,1,3,
1.1662,211,60670,14,1,1,
0.7744,211,60670,15,1,3,
0.57,211,60670,14,2,,
2.253,211,60670,14,2,,
0.7744,211,60670,15,1,3,
0.7744,211,60670,14,1,3,
1.1662,211,60670,14,1,1,
1.1662,211,60670,14,1,1,
1.1662,211,60670,16,1,1,
1.9614,211,60670,15,2,1,
1.9614,211,60670,14,2,1,
1.5467,211,60670,15,2,3,
1.9614,211,60670,15,2,1,
1.9614,211,60670,14,2,1,3
1.9614,211,60670,15,2,1,
1.9614,211,60670,15,2,,
1.9922,211,60670,14,2,,
0.5977,211,60670,18,2,3,
0.8669,211,60670,18,2,1,
0.8669,211,60670,18,2,1,4
0.8263,211,60670,17,2,,3
0.8263,211,60670,17,2,,2
0.5977,211,60670,18,2,3,
0.5977,211,60670,18,2,3,3
1.0071,211,60670,17,1,3,
1.3559,211,60670,17,1,1,2
0.8669,211,60670,18,2,1,
0.5977,211,60670,18,2,3,2
0.8669,211,60670,18,2,1,
0.8669,211,60670,18,2,1,2
0.8669,211,60670,18,2,1,
0.5977,211,60670,17,2,3,3
0.8669,211,60670,17,2,1,3
1.3559,211,60670,17,1,1,2
1.0071,211,60670,17,1,3,2
1.3559,211,60670,18,1,1,
0.8126,211,60670,18,2,,
0.5977,211,60670,18,2,3,
0.8669,211,60670,18,2,1,
0.8669,211,60670,17,2,,3
0.2835,211,60670,17,2,,3
1.0071,211,60670,18,1,3,3
1.3559,211,60670,17,1,1,
1.3559,211,60670,17,1,1,
1.3579,211,60670,18,1,,3
1.3559,211,60670,17,1,1,
1.3559,211,60670,18,1,1,2
1.3559,211,60670,17,1,1,
1.3559,211,60670,17,1,1,
1.5377,211,60670,17,2,1,
0.5977,211,60670,18,2,3,
1.1553,211,60670,17,2,3,1
1.5377,211,60670,16,2,1,3
1.5377,211,60670,17,2,1,
1.5377,211,60670,16,2,1,
1.1553,211,60670,16,2,3,3
1.5377,211,60670,16,2,1,
1.5377,211,60670,16,2,1,3
1.5377,211,60670,16,2,1,3
1.0932,211,60670,17,1,3,2
